symbol,option_type,strike_price,expiration_date,last_price_usd,bid_price_usd,ask_price_usd,bid_iv,ask_iv,delta,gamma,theta,vega,open_interest,total traded volume,monetary volume
BTC-27JUN25-105000-C,call,105000.0,2025-06-27,4805.0425000000005,4719.9975,4847.5650000000005,54.22,54.95,0.32504,1e-05,-41.23143,177.66597,1598.3,61.0,283337.57
BTC-27JUN25-105000-P,put,105000.0,2025-06-27,22877.105000000003,21984.1325,22834.5825,51.91,56.82,-0.67496,1e-05,-41.23143,177.66597,176.7,10.0,227001.59
BTC-27JUN25-110000-C,call,110000.0,2025-06-27,3912.0699999999997,3869.5474999999997,3997.1150000000002,55.01,55.79,0.27756,1e-05,-38.97759,165.45555,983.6,15.0,57103.44
BTC-27JUN25-110000-P,put,110000.0,2025-06-27,32189.5325,26023.77,26959.265,52.51,58.3,-0.72244,1e-05,-38.97759,165.45555,48.8,0.0,0.0
BTC-27JUN25-115000-C,call,115000.0,2025-06-27,3316.755,3189.1875,3316.755,55.82,56.67,0.23684,1e-05,-36.4026,152.33873,898.5,7.6,24591.85
BTC-27JUN25-115000-P,put,115000.0,2025-06-27,22621.97,30233.497499999998,31168.9925,53.09,59.38,-0.76315,1e-05,-36.4046,152.347,33.0,0.0,0.0
BTC-27JUN25-120000-C,call,120000.0,2025-06-27,2678.9175,2678.9175,2806.485,56.89,57.82,0.20376,1e-05,-34.01767,139.74313,3002.0,66.2,174982.74
BTC-27JUN25-120000-P,put,120000.0,2025-06-27,27299.445,34655.837499999994,35506.2875,54.23,60.45,-0.79624,1e-05,-34.01767,139.74313,246.3,0.0,0.0
BTC-27JUN25-125000-C,call,125000.0,2025-06-27,2466.3050000000003,2253.6925,2381.26,57.85,58.87,0.17569,1e-05,-31.59078,127.55838,526.0,11.6,27941.03
BTC-27JUN25-125000-P,put,125000.0,2025-06-27,31296.559999999998,39078.177500000005,40013.6725,54.52,62.03,-0.82431,1e-05,-31.59078,127.55838,16.3,0.0,0.0
BTC-27JUN25-130000-C,call,130000.0,2025-06-27,2083.6025,1913.5124999999998,2041.0800000000002,58.83,59.95,0.1526,1e-05,-29.36506,116.41634,3794.5,17.4,34663.76
BTC-27JUN25-130000-P,put,130000.0,2025-06-27,45456.5525,43585.56249999999,44521.057499999995,54.71,63.04,-0.8474,1e-05,-29.36506,116.41634,52.9,0.0,0.0
BTC-27JUN25-135000-C,call,135000.0,2025-06-27,1828.4674999999997,1658.3775,1743.4225000000001,60.01,60.83,0.13363,1e-05,-27.36043,106.43597,531.5,5.9,10384.89
BTC-27JUN25-135000-P,put,135000.0,2025-06-27,39630.97,48220.51499999999,49156.009999999995,55.56,64.66,-0.86637,1e-05,-27.36043,106.43597,5.8,0.0,0.0
BTC-27JUN25-140000-C,call,140000.0,2025-06-27,1573.3325,1403.2425,1530.81,60.69,62.04,0.11642,1e-05,-25.20672,96.66118,2067.8,5.9,8734.48
BTC-27JUN25-140000-P,put,140000.0,2025-06-27,37632.4125,52897.99,53790.962499999994,56.21,65.78,-0.88358,1e-05,-25.20672,96.66118,112.1,0.0,0.0
BTC-27JUN25-150000-C,call,150000.0,2025-06-27,1190.63,1105.585,1190.63,63.14,64.21,0.09284,1e-05,-22.25496,82.03513,1153.7,1.8,2186.82
BTC-27JUN25-150000-P,put,150000.0,2025-06-27,63613.659999999996,62465.552500000005,63230.957500000004,58.81,68.44,-0.90719,1e-05,-22.2467,82.00467,14.9,0.0,0.0
BTC-27JUN25-160000-C,call,160000.0,2025-06-27,978.0174999999999,850.45,978.0174999999999,64.82,66.7,0.07494,0.0,-19.59051,69.83587,1121.7,7.0,5751.54
BTC-27JUN25-160000-P,put,160000.0,2025-06-27,54428.8,71948.06999999999,72755.9975,59.21,71.39,-0.92501,0.0,-19.6032,69.8821,142.7,0.0,0.0
BTC-27JUN25-170000-C,call,170000.0,2025-06-27,850.45,722.8825,807.9275,67.4,68.85,0.06196,0.0,-17.47269,60.31144,680.4,5.2,3785.72
BTC-27JUN25-170000-P,put,170000.0,2025-06-27,92784.095,81600.6775,82493.65,60.26,75.58,-0.93808,0.0,-17.46113,60.27152,22.6,0.0,0.0
BTC-27JUN25-180000-C,call,180000.0,2025-06-27,637.8375,595.315,680.36,69.25,70.92,0.05264,0.0,-15.87552,53.03942,1803.7,2.6,1533.65
BTC-27JUN25-180000-P,put,180000.0,2025-06-27,103117.06249999999,91295.8075,92146.25749999999,62.52,78.73,-0.94733,0.0,-15.8862,53.07508,20.9,0.0,0.0
BTC-27JUN25-190000-C,call,190000.0,2025-06-27,637.8375,510.27000000000004,595.315,71.28,73.16,0.04556,0.0,-14.58638,47.26342,148.3,60.6,38334.25
BTC-27JUN25-190000-P,put,190000.0,2025-06-27,97546.615,100948.41500000001,101841.3875,61.6,81.72,-0.95444,0.0,-14.58638,47.26342,5.1,0.0,0.0
BTC-27JUN25-200000-C,call,200000.0,2025-06-27,552.7925,425.225,510.27000000000004,72.73,74.88,0.03852,0.0,-13.00021,41.26242,2753.6,54.8,27028.89
BTC-27JUN25-220000-C,call,220000.0,2025-06-27,425.225,374.19800000000004,408.21599999999995,77.69,78.7,0.03078,0.0,-11.4008,34.31956,1219.6,17.8,7120.75
BTC-27JUN25-220000-P,put,220000.0,2025-06-27,104647.8725,130076.32750000001,131011.8225,47.65,90.26,-0.96922,0.0,-11.4008,34.31956,14.1,0.0,0.0
BTC-27JUN25-240000-C,call,240000.0,2025-06-27,382.7025,306.162,348.6845,81.06,82.55,0.02562,0.0,-10.25919,29.45991,396.7,9.5,2461.82
BTC-27JUN25-240000-P,put,240000.0,2025-06-27,167155.9475,149466.5875,150402.0825,0.8,93.31,-0.97438,0.0,-10.25919,29.45991,33.4,0.0,0.0
BTC-27JUN25-250000-C,call,250000.0,2025-06-27,323.171,280.6485,314.66650000000004,82.67,83.97,0.02323,0.0,-9.62404,27.12962,852.8,22.1,6647.1
BTC-27JUN25-260000-C,call,260000.0,2025-06-27,297.6575,263.6395,323.171,84.43,86.76,0.02239,0.0,-9.5815,26.29892,120.3,7.9,1933.7
BTC-27JUN25-260000-P,put,260000.0,2025-06-27,0.0,68036.0,0.0,0.8,0.8,-0.97761,0.0,-9.5815,26.29892,0.0,0.0,0.0
BTC-27JUN25-280000-C,call,280000.0,2025-06-27,255.13500000000002,246.63049999999998,289.15299999999996,88.23,90.06,0.02,0.0,-9.06951,23.90661,560.6,62.9,14615.41
BTC-27JUN25-300000-C,call,300000.0,2025-06-27,246.63049999999998,246.63049999999998,255.13500000000002,92.39,92.79,0.01796,0.0,-8.56657,21.81309,2254.5,87.3,15747.77
BTC-27JUN25-400000-C,call,400000.0,2025-06-27,144.57649999999998,136.072,187.09900000000002,102.21,105.84,0.01104,0.0,-6.3413,14.34581,379.4,21.3,3028.93
BTC-26SEP25-20000-C,call,20000.0,2025-09-26,68588.7925,65867.3525,66037.44249999999,54.22,93.36,0.99596,0.0,-1.6262,8.02136,30.8,0.0,0.0
BTC-26SEP25-20000-P,put,20000.0,2025-09-26,59.5315,51.026999999999994,127.56750000000001,79.66,89.54,-0.00404,0.0,-1.6262,8.02136,120.0,0.0,0.0
BTC-26SEP25-30000-C,call,30000.0,2025-09-26,54513.845,56469.880000000005,56682.4925,70.13,79.44,0.98523,0.0,-4.55636,25.05677,25.5,0.0,0.0
BTC-26SEP25-30000-P,put,30000.0,2025-09-26,306.162,238.126,382.7025,72.54,78.63,-0.01477,0.0,-4.55636,25.05677,244.1,0.0,0.0
BTC-26SEP25-40000-C,call,40000.0,2025-09-26,56742.024000000005,47199.975000000006,47497.6325,62.75,69.13,0.96622,0.0,-8.06375,50.32643,5.1,0.0,0.0
BTC-26SEP25-40000-P,put,40000.0,2025-09-26,807.9275,552.7925,807.9275,63.74,69.11,-0.03378,0.0,-8.06375,50.32643,166.8,0.0,0.0
BTC-26SEP25-50000-C,call,50000.0,2025-09-26,35718.9,38312.7725,38652.9525,57.72,61.78,0.9308,0.0,-12.9357,89.23524,17.8,0.0,0.0
BTC-26SEP25-50000-P,put,50000.0,2025-09-26,1785.9450000000002,1063.0625,1573.3325,55.77,62.0,-0.0692,0.0,-12.93577,89.23578,273.4,0.0,0.0
BTC-26SEP25-55000-C,call,55000.0,2025-09-26,34103.045000000006,31636.739999999998,34485.747500000005,0.8,59.41,0.90363,0.0,-16.03737,114.53799,10.4,0.0,0.0
BTC-26SEP25-55000-P,put,55000.0,2025-09-26,2253.6925,1445.765,2211.17,52.35,59.68,-0.09637,0.0,-16.03737,114.53799,112.6,0.1,223.57
BTC-26SEP25-60000-C,call,60000.0,2025-09-26,29935.839999999997,27341.967500000002,30616.199999999997,0.8,58.15,0.86996,1e-05,-19.27078,141.87864,38.1,7.0,206941.1
BTC-26SEP25-60000-P,put,60000.0,2025-09-26,3189.1875,1956.0349999999999,3019.0975,49.29,57.52,-0.13004,1e-05,-19.27078,141.87864,547.3,7.0,22064.48
BTC-26SEP25-65000-C,call,65000.0,2025-09-26,24875.6625,26363.95,26959.265,30.32,56.85,0.82844,1e-05,-22.80022,170.67472,24.0,0.0,0.0
BTC-26SEP25-65000-P,put,65000.0,2025-09-26,3912.0699999999997,3699.4574999999995,4209.7275,48.03,56.64,-0.17156,1e-05,-22.80022,170.67472,306.8,0.7,2838.99
BTC-26SEP25-70000-C,call,70000.0,2025-09-26,23727.555000000004,23004.6725,23642.510000000002,52.74,56.11,0.78143,1e-05,-26.08071,197.81234,407.5,0.5,11854.58
BTC-26SEP25-70000-P,put,70000.0,2025-09-26,5612.97,5230.2675,5655.4925,53.54,55.79,-0.21857,1e-05,-26.08071,197.81234,514.0,4.2,23671.62
BTC-26SEP25-75000-C,call,75000.0,2025-09-26,20419.304500000002,20028.0975,20623.4125,52.72,55.53,0.72992,1e-05,-29.0323,221.75936,144.3,0.1,2024.12
BTC-26SEP25-75000-P,put,75000.0,2025-09-26,7526.482499999999,6931.1675000000005,7483.959999999999,52.89,55.49,-0.27008,1e-05,-29.0323,221.75936,326.9,1.0,7627.1
BTC-26SEP25-80000-C,call,80000.0,2025-09-26,16201.0725,17391.7025,17987.017499999998,52.84,55.41,0.67595,1e-05,-31.50857,241.06571,76.0,0.0,0.0
BTC-26SEP25-80000-P,put,80000.0,2025-09-26,9525.04,9184.86,9610.085000000001,53.4,55.24,-0.32405,1e-05,-31.50857,241.06571,379.8,27.0,266115.29
BTC-26SEP25-85000-C,call,85000.0,2025-09-26,15308.099999999999,15052.964999999998,15648.279999999999,52.91,55.34,0.62173,1e-05,-33.40174,255.01901,57.3,18.3,288335.22
BTC-26SEP25-85000-P,put,85000.0,2025-09-26,12076.39,11481.075,12076.39,52.85,55.29,-0.37827,1e-05,-33.40104,255.01943,229.1,5.0,58860.88
BTC-26SEP25-90000-C,call,90000.0,2025-09-26,13989.9025,13054.4075,13649.7225,53.24,55.59,0.56858,1e-05,-34.67821,263.6112,130.3,1.0,14076.88
BTC-26SEP25-90000-P,put,90000.0,2025-09-26,19560.350000000002,14202.515000000001,14967.919999999998,52.89,55.92,-0.43142,1e-05,-34.67821,263.6112,125.3,0.0,0.0
BTC-26SEP25-95000-C,call,95000.0,2025-09-26,11438.552500000002,11396.03,11906.300000000001,53.88,55.87,0.51792,1e-05,-35.39392,267.30511,153.9,4.9,56707.12
BTC-26SEP25-95000-P,put,95000.0,2025-09-26,23472.420000000002,16711.342500000002,18582.3325,51.1,58.4,-0.48208,1e-05,-35.39392,267.30511,110.7,0.0,0.0
BTC-26SEP25-100000-C,call,100000.0,2025-09-26,10503.057499999999,9992.787499999999,10460.535,54.61,56.44,0.47065,1e-05,-35.63339,266.85597,354.0,9.7,104641.4
BTC-26SEP25-100000-P,put,100000.0,2025-09-26,21686.475000000002,19730.440000000002,21856.565000000002,50.36,58.85,-0.52937,1e-05,-35.63252,266.84951,305.1,9.0,193691.83
BTC-26SEP25-105000-C,call,105000.0,2025-09-26,9142.3375,8717.1125,9142.3375,55.05,56.74,0.42651,1e-05,-35.36312,263.02817,199.4,5.5,49900.81
BTC-26SEP25-105000-P,put,105000.0,2025-09-26,26874.22,23429.897500000003,25385.9325,51.46,59.23,-0.57349,1e-05,-35.36312,263.02817,170.3,0.0,0.0
BTC-26SEP25-110000-C,call,110000.0,2025-09-26,7739.094999999999,7654.049999999999,7994.2300000000005,55.64,57.02,0.38593,1e-05,-34.73631,256.56805,455.3,0.5,3969.33
BTC-26SEP25-110000-P,put,110000.0,2025-09-26,35081.0625,27086.8325,29085.390000000003,51.63,59.79,-0.61407,1e-05,-34.73631,256.56805,15.2,0.0,0.0
BTC-26SEP25-115000-C,call,115000.0,2025-09-26,6590.9875,6718.555,7058.735000000001,56.13,57.56,0.34949,1e-05,-33.91922,248.306,48.2,0.0,0.0
BTC-26SEP25-115000-P,put,115000.0,2025-09-26,28064.850000000002,26661.607500000002,39673.4925,30.58,87.21,-0.65051,1e-05,-33.91922,248.306,6.6,0.0,0.0
BTC-26SEP25-120000-C,call,120000.0,2025-09-26,6548.465,5868.1050000000005,6250.8075,56.41,58.09,0.31661,1e-05,-32.91381,238.78509,509.7,30.1,185684.82
BTC-26SEP25-120000-P,put,120000.0,2025-09-26,28915.300000000003,30446.109999999997,43798.175,25.22,88.82,-0.68339,1e-05,-32.91356,238.78548,153.9,0.0,0.0
BTC-26SEP25-125000-C,call,125000.0,2025-09-26,4762.52,5187.745,5570.4475,56.95,58.7,0.28725,1e-05,-31.80945,228.56643,266.9,0.0,0.0
BTC-26SEP25-125000-P,put,125000.0,2025-09-26,36271.6925,34443.225000000006,48007.902500000004,0.8,90.44,-0.71275,1e-05,-31.80945,228.56643,3.2,0.0,0.0
BTC-26SEP25-130000-C,call,130000.0,2025-09-26,5102.7,4719.9975,4975.132500000001,58.06,59.28,0.26113,1e-05,-30.65118,218.04765,235.5,2.1,10676.65
BTC-26SEP25-130000-P,put,130000.0,2025-09-26,44648.625,38525.385,52345.1975,0.8,92.28,-0.73887,1e-05,-30.65118,218.04765,37.0,0.0,0.0
BTC-26SEP25-140000-C,call,140000.0,2025-09-26,3954.5924999999997,3784.5024999999996,3954.5924999999997,59.23,60.13,0.21658,1e-05,-28.187,196.81443,239.5,0.2,780.87
BTC-26SEP25-150000-C,call,150000.0,2025-09-26,3061.62,2849.0075,3316.755,58.99,61.78,0.18197,1e-05,-25.91098,177.20537,757.4,12.1,38022.81
BTC-26SEP25-150000-P,put,150000.0,2025-09-26,64634.200000000004,0.0,85045.0,0.8,157.99,-0.81803,1e-05,-25.91098,177.20537,9.6,0.0,0.0
BTC-26SEP25-160000-C,call,160000.0,2025-09-26,2806.485,2508.8275,2763.9625,60.15,62.98,0.15392,1e-05,-23.70108,159.09098,340.8,2.3,6042.01
BTC-26SEP25-170000-C,call,170000.0,2025-09-26,2041.0800000000002,2126.125,2338.7375,62.65,64.19,0.13191,1e-05,-21.77306,143.32794,81.0,0.0,0.0
BTC-26SEP25-180000-C,call,180000.0,2025-09-26,1870.9899999999998,1828.4674999999997,2041.0800000000002,63.97,65.67,0.1145,0.0,-20.1107,129.7894,254.2,50.0,92968.49
BTC-26SEP25-190000-C,call,190000.0,2025-09-26,1403.2425,1530.81,1785.9450000000002,64.7,66.96,0.10028,0.0,-18.62278,117.95028,179.0,0.0,0.0
BTC-26SEP25-200000-C,call,200000.0,2025-09-26,1615.855,1445.765,1488.2875000000001,66.94,67.35,0.08862,0.0,-17.30842,107.67124,806.2,10.4,15852.98
BTC-26SEP25-210000-C,call,210000.0,2025-09-26,1275.675,1190.63,1445.765,67.12,69.79,0.07964,0.0,-16.29093,99.37352,107.2,0.0,0.0
BTC-26SEP25-210000-P,put,210000.0,2025-09-26,0.0,8.5045,0.0,0.8,0.8,-0.92036,0.0,-16.29093,99.37352,0.0,0.0,0.0
BTC-26SEP25-220000-C,call,220000.0,2025-09-26,1063.0625,1063.0625,1275.675,68.25,70.68,0.07117,0.0,-15.18066,91.20992,299.0,0.3,313.64
BTC-26SEP25-240000-C,call,240000.0,2025-09-26,850.45,850.45,1063.0625,70.18,73.02,0.05863,0.0,-13.47246,78.46322,275.1,20.0,16685.93
BTC-26SEP25-260000-C,call,260000.0,2025-09-26,765.405,722.8825,850.45,72.41,74.38,0.04775,0.0,-11.69136,66.67369,122.4,0.0,0.0
BTC-26SEP25-280000-C,call,280000.0,2025-09-26,680.36,595.315,680.36,73.9,75.44,0.04001,0.0,-10.35958,57.81417,489.8,4.7,2974.41
BTC-26SEP25-280000-P,put,280000.0,2025-09-26,0.0,85.045,0.0,0.8,0.8,-0.95999,0.0,-10.35958,57.81417,0.0,0.0,0.0
BTC-26SEP25-300000-C,call,300000.0,2025-09-26,595.315,552.7925,680.36,76.44,78.87,0.03716,0.0,-10.11668,54.43107,938.8,4.4,2294.2
BTC-26SEP25-400000-C,call,400000.0,2025-09-26,297.6575,272.144,357.18899999999996,82.16,84.97,0.01933,0.0,-6.31928,31.55354,165.2,10.1,2651.39
BTC-26DEC25-20000-C,call,20000.0,2025-12-26,67228.0725,66335.1,66505.19,68.68,82.68,0.99387,0.0,-1.83731,14.22243,4.8,0.0,0.0
BTC-26DEC25-20000-P,put,20000.0,2025-12-26,178.59449999999998,110.5585,170.09,74.3,78.97,-0.00613,0.0,-1.8373,14.22236,101.2,0.0,0.0
BTC-26DEC25-30000-C,call,30000.0,2025-12-26,61130.346,57192.7625,57490.420000000006,64.13,72.77,0.98006,0.0,-4.64904,39.65716,2.7,0.0,0.0
BTC-26DEC25-30000-P,put,30000.0,2025-12-26,510.27000000000004,382.7025,637.8375,66.83,73.69,-0.01994,0.0,-4.64904,39.65716,40.6,0.0,0.0
BTC-26DEC25-40000-C,call,40000.0,2025-12-26,53748.44,48348.082500000004,48730.784999999996,59.59,65.15,0.95559,0.0,-8.21318,77.00427,0.1,0.0,0.0
BTC-26DEC25-40000-P,put,40000.0,2025-12-26,1105.585,935.4949999999999,1318.1975,61.05,66.38,-0.04441,0.0,-8.21318,77.00431,124.1,1.3,1424.24
BTC-26DEC25-50000-C,call,50000.0,2025-12-26,40438.8975,40098.7175,40523.9425,57.01,60.61,0.91554,0.0,-12.57929,127.16274,10.0,10.0,396975.09
BTC-26DEC25-50000-P,put,50000.0,2025-12-26,2338.7375,2083.6025,2423.7825000000003,57.94,60.78,-0.08446,0.0,-12.57929,127.16274,128.8,0.0,0.0
BTC-26DEC25-60000-C,call,60000.0,2025-12-26,32657.280000000002,32699.8025,33167.55,55.5,58.17,0.85442,0.0,-17.88233,187.64564,4.6,0.0,0.0
BTC-26DEC25-60000-P,put,60000.0,2025-12-26,4422.34,4039.6375000000003,4464.8625,55.94,58.36,-0.14558,0.0,-17.88233,187.64568,260.2,2.5,10949.97
BTC-26DEC25-65000-C,call,65000.0,2025-12-26,0.0,29383.047499999997,29893.317499999997,55.04,57.55,0.81731,1e-05,-20.49822,217.46364,0.0,0.0,0.0
BTC-26DEC25-65000-P,put,65000.0,2025-12-26,5272.79,5400.3575,5868.1050000000005,55.35,57.64,-0.18269,1e-05,-20.49808,217.46226,1000.2,0.2,1105.41
BTC-26DEC25-70000-C,call,70000.0,2025-12-26,25556.0225,26363.95,26916.7425,54.84,57.25,0.77696,1e-05,-22.94923,245.02982,12.0,0.0,0.0
BTC-26DEC25-70000-P,put,70000.0,2025-12-26,7058.735000000001,7101.257500000001,7569.004999999999,55.23,57.27,-0.22304,1e-05,-22.94923,245.02982,394.6,0.5,3564.55
BTC-26DEC25-75000-C,call,75000.0,2025-12-26,22919.627500000002,23642.510000000002,24195.302499999998,54.83,57.02,0.73458,1e-05,-25.12087,269.15565,4.4,0.0,0.0
BTC-26DEC25-75000-P,put,75000.0,2025-12-26,9142.3375,9014.77,9525.04,54.96,56.98,-0.26542,1e-05,-25.12087,269.15565,260.2,0.4,3791.43
BTC-26DEC25-80000-C,call,80000.0,2025-12-26,21388.8175,21176.204999999998,21728.9975,54.85,56.89,0.69123,1e-05,-26.93825,289.1659,29.7,0.0,0.0
BTC-26DEC25-80000-P,put,80000.0,2025-12-26,11353.507500000002,11225.94,11736.210000000001,54.91,56.79,-0.30876,1e-05,-26.93825,289.16593,854.0,0.4,4593.79
BTC-26DEC25-85000-C,call,85000.0,2025-12-26,16923.955,19007.5575,19517.8275,55.08,56.87,0.64789,1e-05,-28.41908,304.79053,15.8,0.0,0.0
BTC-26DEC25-85000-P,put,85000.0,2025-12-26,17689.36,13692.245,14245.0375,54.94,56.88,-0.35211,1e-05,-28.41908,304.79053,79.1,0.0,0.0
BTC-26DEC25-90000-C,call,90000.0,2025-12-26,18029.54,17051.522500000003,17561.7925,55.28,57.0,0.60551,1e-05,-29.58258,316.03409,107.7,1.8,31901.17
BTC-26DEC25-90000-P,put,90000.0,2025-12-26,18242.1525,16286.1175,17051.522500000003,54.66,57.24,-0.39449,1e-05,-29.58258,316.03409,226.5,0.0,0.0
BTC-26DEC25-95000-C,call,95000.0,2025-12-26,15563.234999999999,15308.099999999999,15818.369999999999,55.49,57.18,0.56454,1e-05,-30.36697,323.26141,26.2,1.5,23240.45
BTC-26DEC25-95000-P,put,95000.0,2025-12-26,20070.62,18582.3325,20623.4125,52.75,59.47,-0.43544,1e-05,-30.36747,323.26675,62.9,1.8,34567.65
BTC-26DEC25-100000-C,call,100000.0,2025-12-26,14372.605000000001,13777.29,14202.515000000001,55.8,57.18,0.52524,1e-05,-30.80568,326.89265,193.6,0.3,4197.86
BTC-26DEC25-100000-P,put,100000.0,2025-12-26,24152.78,21516.385000000002,23812.600000000002,52.32,59.81,-0.47476,1e-05,-30.80568,326.89265,85.9,0.1,2370.15
BTC-26DEC25-105000-C,call,105000.0,2025-12-26,12926.84,12416.57,12884.3175,56.1,57.62,0.48868,1e-05,-31.06218,327.42556,154.4,0.3,3852.6
BTC-26DEC25-105000-P,put,105000.0,2025-12-26,20198.1875,25088.274999999998,27214.4,53.41,60.33,-0.51132,1e-05,-31.06218,327.42556,14.8,0.0,0.0
BTC-26DEC25-110000-C,call,110000.0,2025-12-26,11557.6155,11225.94,11736.210000000001,56.47,58.14,0.4546,1e-05,-31.10002,325.43405,191.9,50.0,574731.02
BTC-26DEC25-110000-P,put,110000.0,2025-12-26,34528.270000000004,28575.120000000003,30658.7225,53.7,60.53,-0.54542,1e-05,-31.09915,325.42453,75.9,0.0,0.0
BTC-26DEC25-115000-C,call,115000.0,2025-12-26,10418.012499999999,10162.877499999999,10673.147500000001,56.82,58.51,0.42252,1e-05,-30.8948,321.35257,27.4,5.0,51798.3
BTC-26DEC25-115000-P,put,115000.0,2025-12-26,36059.08,31976.920000000002,34273.135,53.24,60.87,-0.57748,1e-05,-30.8948,321.35257,9.2,0.0,0.0
BTC-26DEC25-120000-C,call,120000.0,2025-12-26,9525.04,9227.3825,9610.085000000001,57.19,58.49,0.39196,1e-05,-30.43331,315.46254,506.6,0.4,3754.01
BTC-26DEC25-120000-P,put,120000.0,2025-12-26,37930.07,30871.335,45328.985,35.51,85.23,-0.60804,1e-05,-30.43331,315.46254,159.8,0.0,0.0
BTC-26DEC25-125000-C,call,125000.0,2025-12-26,8632.067500000001,8376.9325,8759.635,57.5,58.83,0.36392,1e-05,-29.88441,308.30471,740.7,5.0,42924.48
BTC-26DEC25-125000-P,put,125000.0,2025-12-26,38610.43,34528.270000000004,49326.1,33.63,86.31,-0.63607,1e-05,-29.88519,308.3128,1.7,0.0,0.0
BTC-26DEC25-130000-C,call,130000.0,2025-12-26,7951.7074999999995,7611.527499999999,8121.797500000001,57.78,59.59,0.33969,1e-05,-29.43448,300.73991,318.2,0.2,1593.31
BTC-26DEC25-130000-P,put,130000.0,2025-12-26,52132.585,38397.817500000005,53493.305,31.7,87.75,-0.66025,1e-05,-29.43953,300.79147,16.2,0.0,0.0
BTC-26DEC25-140000-C,call,140000.0,2025-12-26,6378.375,6378.375,6761.0775,58.4,60.01,0.29409,1e-05,-27.97658,282.92028,246.1,0.0,0.0
BTC-26DEC25-140000-P,put,140000.0,2025-12-26,61062.31,51877.45,61870.2375,55.36,90.13,-0.70591,1e-05,-27.97658,282.92028,106.5,0.0,0.0
BTC-26DEC25-150000-C,call,150000.0,2025-12-26,5612.97,5357.835,5740.5375,59.2,60.74,0.25581,1e-05,-26.41659,264.09069,204.4,12.2,71584.27
BTC-26DEC25-160000-C,call,160000.0,2025-12-26,4719.9975,4549.9075,4932.610000000001,59.88,61.54,0.22407,1e-05,-24.88687,245.67012,56.0,0.5,2297.59
BTC-26DEC25-170000-C,call,170000.0,2025-12-26,3827.0249999999996,3912.0699999999997,4294.7725,60.62,62.4,0.19746,1e-05,-23.4019,228.12538,617.2,0.0,0.0
BTC-26DEC25-180000-C,call,180000.0,2025-12-26,3656.9349999999995,3401.8,3784.5024999999996,61.41,63.33,0.1754,1e-05,-22.04234,211.98166,1447.0,8.2,30477.86
BTC-26DEC25-190000-C,call,190000.0,2025-12-26,3104.1425,2976.5750000000003,3274.2325,62.14,63.76,0.15511,0.0,-20.53556,195.7612,80.8,0.0,0.0
BTC-26DEC25-200000-C,call,200000.0,2025-12-26,2891.53,2593.8725,2976.5750000000003,62.69,64.92,0.13986,0.0,-19.43684,182.65138,532.0,2.1,5952.26
BTC-26DEC25-210000-C,call,210000.0,2025-12-26,2423.7825000000003,2423.7825000000003,2678.9175,64.18,65.76,0.12799,0.0,-18.59992,171.8577,86.7,2.1,5170.21
BTC-26DEC25-220000-C,call,220000.0,2025-12-26,2296.215,2041.0800000000002,2338.7375,63.99,66.01,0.11356,0.0,-17.16749,157.96855,75.2,2.1,4773.97
BTC-26DEC25-230000-C,call,230000.0,2025-12-26,2041.0800000000002,1828.4674999999997,2126.125,64.63,66.79,0.10344,0.0,-16.23388,147.7197,119.4,2.0,4109.28
BTC-26DEC25-240000-C,call,240000.0,2025-12-26,1828.4674999999997,1658.3775,1913.5124999999998,65.35,67.33,0.09424,0.0,-15.30971,137.98114,86.7,0.0,0.0
BTC-26DEC25-260000-C,call,260000.0,2025-12-26,1318.1975,1530.81,1743.4225000000001,68.03,69.81,0.08398,0.0,-14.53933,126.64203,101.6,0.0,0.0
BTC-26DEC25-280000-C,call,280000.0,2025-12-26,1360.72,1148.1075,1488.2875000000001,67.74,71.05,0.0699,0.0,-12.77156,110.13771,61.3,0.0,0.0
BTC-26DEC25-280000-P,put,280000.0,2025-12-26,0.0,8.5045,0.0,0.8,0.8,-0.9301,0.0,-12.77156,110.13771,0.0,0.0,0.0
BTC-26DEC25-300000-C,call,300000.0,2025-12-26,1233.1525000000001,1020.5400000000001,1318.1975,69.34,72.52,0.06192,0.0,-11.87893,100.26181,185.8,4.0,4952.99
BTC-26DEC25-320000-C,call,320000.0,2025-12-26,1020.5400000000001,850.45,1190.63,69.98,74.01,0.05406,0.0,-10.83108,90.11847,40.6,0.1,100.57
BTC-26DEC25-340000-C,call,340000.0,2025-12-26,850.45,765.405,935.4949999999999,71.31,73.6,0.04677,0.0,-9.74359,80.29287,51.1,0.0,0.0
BTC-26DEC25-400000-C,call,400000.0,2025-12-26,637.8375,552.7925,637.8375,74.29,75.81,0.03351,0.0,-7.70374,61.22916,214.7,0.3,190.29
